,총부채증가율,부가가치증가율,고용인증가율,유동비율,당좌비율,유동부채비율,비유동비율,순운전자본비율,부채구성비율,부채비율,차입금의존도,비유동장기적합률,청산가치율,현금성자산비율,이익잉여금비율,자본잉여금비율,매출채권대비매입채무비율,경영자산비율,자기자본순이익률,총자본순이익률,자기자본정상영업이익률,총자본정상영업이익률,경영자본순이익률,경영자본정상영업이익률,매출액순이익률,금융비용부담률,매출액정상영업이익률,매출액판관비율,매출원가율,당좌자산회전률,재고자산회전률,자기자본회전률,총자산회전률,경영자본회전률,비유동자산회전률,매출채권회전률,매입채무회전률,유형자산회전율,부가가치율,설비투자효율,총자본투자효율,총자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,유형자산증가율,유동자산증가율,매출채권회수기간(단위 년),매입채무지급기간(단위 년),영업활동현금흐름대비유동부채비율,영업활동현금흐름대비총부채비율,영업활동현금흐름대비총자산비율,영업이익대비영업현금성자산비율,영업이익대비EBITDA비율,자본잠식률,y
0,0.32952279969821097,23.794660678642714,0.05405405405405406,104.79,92.38,101.34,96.39,2.4,0.5063871291542916,102.59,38.58,0.9520060905810523,1.4426258510537362,0.01094879678111904,0.2614633944678968,0.5586866318276372,3.8770455830680945,0.5609026102593563,-3.72,-1.98,3.31,1.76,-3.71,3.31,-5.46,8.99,4.86,0.2828570536170484,66.85,0.88,5.36,0.68,0.36,0.68,0.69,1.19,5.32,127.79,11.71,1420.5,4.01,12.17,-3.33,-4.5,40.25,0.0,11.35,38.88,1.1547368179120696,0.44553139924140606,-0.17311338557558156,-0.1710105082047715,-0.08659752030503066,1.5200349186061288,813.8122799925062,-2.8923675420029102,1
1,0.06370410992767556,-1.711321533151534,-0.20512820512820512,108.08,93.45,102.12,93.26,4.05,0.5089073056335868,103.63,41.4,0.9186937075683412,1.346287474780921,0.060277769670474574,0.0557592742456847,0.7901956458480756,9.192283837444963,0.5749941951285718,-19.64,-9.67,16.78,8.26,-15.77,13.47,-25.77,10.22,22.03,0.24012260794131365,53.96,0.81,5.52,0.76,0.38,0.61,0.8,1.07,5.62,176.68,-7.38,-1840.22,-2.69,5.84,5.3,12.84,410.96,0.0,-45.09,9.44,0.8444859068240229,0.17024542727364583,-0.1150683567005203,-0.11338957814370713,-0.05770478470004303,1.332863043156709,935.57814964604,-2.698311490789317,1
2,-0.1445831345852378,-1.0570046517245022,-0.3698630136986301,84.91,69.51,158.3,132.05,-8.97,0.6247078556878363,166.46,49.48,1.2208764605695273,0.4961111529297006,0.00028780216844448485,-0.4236382872728176,1.6894158051713695,1.9251977763869124,0.8079961012548389,-34.04,-11.7,-23.49,-8.07,-15.2,-10.49,-15.96,3.44,-11.01,0.13260196257492038,86.16,1.93,8.66,2.13,0.73,0.95,1.37,6.33,13.89,2.58,-0.81,-2.11,-0.61,-6.06,12.3,-11.8,0.0,0.0,-1.96,10.64,0.16478900516915673,0.0993457423487707,-0.077063361862273,-0.07328393878802268,-0.0457810522566243,-289.48642753271935,1329.4042791581182,0.39919735559201214,1
3,0.002476377089535054,25.738206030340862,-0.17391304347826086,100.27,86.85,193.06,99.72,0.18,0.6590687248067731,193.31,53.3,0.9947076185292846,0.5582413990547016,0.20334145203278614,-1.403536173804736,2.1908576700342905,1.7256894651146328,0.7735388634990403,-83.89,-30.08,-27.65,-9.91,-38.01,-12.53,-50.54,5.53,-16.66,0.3094380668593825,85.71,1.21,6.62,1.66,0.6,0.75,1.42,7.09,13.23,2.97,-28.32,-164.58,-17.29,-4.98,-13.68,-23.29,0.0,0.0,-65.65,24.34,0.0683681561537647,0.04622189604619338,-0.19002059103623556,-0.18977476176017788,-0.12507461023378963,-0.5002579412139518,1281.6026044171508,0.5468141562783293,1
4,-0.009443929146779292,-6.474834691747001,-0.07177615571776155,24.09,17.61,3157.23,3166.58,-61.03,0.9745365140414698,3827.19,68.64,4.112652175692518,0.06804309648154894,0.046445711690721335,-3.6982698683012925,1.99636124466019,0.3485175220235867,0.919282221852114,-140.71,-9.0,-69.29,-4.43,-9.87,-4.86,-25.16,13.64,-12.39,0.04462579331714421,107.93,2.82,5.65,5.59,0.36,0.39,0.44,8.3,3.37,0.5,21.07,11.4,7.88,-8.44,-76.51,-11.96,0.0,0.0,-6.54,-5.15,0.10679367164680978,0.2839110937547896,0.04114659322825798,0.033943760916796926,0.033079434437312365,-0.9984312565092657,-3572.170144891779,0.6298912586272455,1
5,0.07221210916764409,-4.531017235906429,-0.18086500655307994,8.14,4.4,0.0,0.0,-129.91,1.6806215492543044,0.0,105.54,-2.136723908655847,-1.4327242026782936,0.025409641706535823,1.2004272523839483,-0.02146171637001207,0.12190459829332193,0.8888159034653914,0.0,-57.3,0.0,-10.93,-60.77,-11.59,-157.32,25.5,-30.01,0.05011081041560822,125.0,3.28,6.95,0.0,0.36,0.39,0.44,11.87,2.57,0.49,-94.25,-60.58,-44.78,-37.83,0.0,-21.07,0.0,0.0,-33.72,-63.06,0.04755795440771073,0.31209319468245555,-0.022330827140291318,-0.01879021149442012,-0.03157923435256838,-5.611289866159299,2999.890695074752,6.587667924120997,1
6,-0.4845859841843114,-2.469281954339236,-0.1008,92.67,56.05,388.2,2895.84,-0.87,0.9692836366415232,3155.59,0.0,1.009919743366457,0.09810088749232572,0.018014809204464816,-11.394463022785962,8.32690537988916,3.7763703913203326,0.9064850783634184,0.0,50.78,0.0,-10.05,52.59,-10.41,171.83,19.2,-34.01,0.07448197114812712,126.56,4.59,6.09,0.0,0.3,0.31,0.33,12.98,2.91,0.38,235.11,93.99,73.61,-10.63,0.0,-41.1,0.0,0.0,-7.93,-14.18,0.0940887049951923,0.019686419573747144,-0.2454020189502064,-0.03018942425316416,-0.029262114928220756,-5.9108471647170395,3183.1898604833477,0.8116757445828717,1
7,0.006839425260214443,-0.9182647916720491,0.023131672597864767,43.3,23.18,0.0,0.0,-11.34,1.1182065135232575,0.0,0.0,1.1417552115181173,-0.32854310244644935,0.021023073266466224,4.6971541139939035,-2.47926511877863,3.1198534386278545,0.9219179430410829,0.0,-14.37,0.0,-9.47,-14.51,-9.57,-42.86,23.29,-28.25,0.020635170744901052,126.19,5.85,7.97,0.0,0.34,0.34,0.37,16.31,55.33,0.41,19.16,8.33,6.89,-12.73,0.0,0.29,0.0,0.0,-8.39,-31.61,0.0352645637854969,0.008957617763065254,-0.06747489609356747,-0.012068576047261232,-0.013495160344998279,-4.834668069124752,5634.402179378418,1.6307082110888542,1
8,-0.24933946686225095,-1.5939306207525308,0.08620689655172414,181.41,122.44,51.9,58.04,27.76,0.3429528376185961,52.2,15.1,0.5786914148192118,0.8142830731288903,0.025550650116918632,-0.20967635087428677,0.5569823431096973,3.2271712429349093,0.8140544386590255,-41.14,-26.11,-41.4,-26.28,-28.58,-28.76,-35.44,0.09,-35.67,0.37797950976045763,93.73,1.36,3.3,1.16,0.74,0.81,3.15,3.33,10.13,8.84,-11.24,-57.42,-9.07,-15.97,-10.39,-38.1,0.0,0.0,702.42,-41.61,0.3304492252090713,0.10924113419860491,-0.5595254569243495,-0.5564047694206146,-0.1908205945373204,-11.264889352966014,1107.6699984251356,-0.5370558540982585,1
9,-0.21943073979398023,-1.1629392116349748,-0.6,36.5,35.0,2131.13,1459.83,-60.48,0.955309320910638,2137.6,72.68,13.711059001257025,0.022838167063726437,0.023654470020085104,-123.3279865242807,54.11332927888097,134.2598001670074,0.38218625906970155,-632.8,-77.01,-543.32,-66.12,-129.36,-111.07,-48.82,6.9,-41.92,0.5075955813856479,98.24,3.14,70.83,12.96,1.58,2.65,3.32,9.86,97.83,140.32,24.48,3330.58,47.91,-32.48,-82.63,-10.21,0.0,0.0,6.5,-63.6,1.0651711670048334,0.008076060871021152,-0.8489573906924595,-0.8463872493178315,-0.8085616283732405,-34.67474005283986,1000.0,0.9097867600426934,1
