,총부채증가율,부가가치증가율,고용인증가율,유동비율,당좌비율,유동부채비율,비유동비율,순운전자본비율,부채구성비율,부채비율,차입금의존도,비유동장기적합률,청산가치율,현금성자산비율,이익잉여금비율,자본잉여금비율,매출채권대비매입채무비율,경영자산비율,자기자본순이익률,총자본순이익률,자기자본정상영업이익률,총자본정상영업이익률,경영자본순이익률,경영자본정상영업이익률,매출액순이익률,금융비용부담률,매출액정상영업이익률,매출액판관비율,매출원가율,당좌자산회전률,재고자산회전률,자기자본회전률,총자산회전률,경영자본회전률,비유동자산회전률,매출채권회전률,매입채무회전률,유형자산회전율,부가가치율,설비투자효율,총자본투자효율,총자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,유형자산증가율,유동자산증가율,매출채권회수기간(단위 년),매입채무지급기간(단위 년),영업활동현금흐름대비유동부채비율,영업활동현금흐름대비총부채비율,영업활동현금흐름대비총자산비율,영업이익대비영업현금성자산비율,영업이익대비EBITDA비율,자본잠식률,y
49,0.1782581744017766,-1.1271779414470793,-0.0749063670411985,86.31,83.88,275.54,157.19,-9.55,0.7468352194485902,295.0,56.35,1.3158497231880057,0.32520844696408235,0.0016918508697814185,0.014460035796545275,0.6778346996049024,1.2830885486848962,0.7839516426898128,-46.39,-14.71,-7.22,-2.29,-23.23,-3.61,-19.11,4.97,-2.97,0.078383379661733,95.13,1.58,22.51,2.43,0.77,1.22,1.61,5.56,9.11,3.8,-1.68,-7.61,-1.31,-2.15,-34.77,-16.27,0.0,0.0,-24.29,32.57,0.16385725102950305,0.13423656191967967,-0.04869087931218815,-0.045478564127038185,-0.033964993420023334,-13.679059409910495,1833.188801765793,-1.8779516131816465,1
50,-0.10676738297851512,15.492731613792994,-0.3279352226720648,34.29,34.1,0.0,0.0,-99.42,1.555395999331126,0.0,113.01,-0.9377932404383243,-0.9530331117051012,0.00087071887024914,2.0465954270352613,-0.7201778596429729,0.7519173433984415,0.8586315778049834,0.0,-68.58,0.0,-44.5,-121.71,-78.97,-196.04,20.05,-127.19,0.30929601172107435,196.26,0.62,27.56,0.0,0.35,0.62,0.83,3.05,2.62,1.57,-86.38,-153.8,-50.34,-57.11,0.0,-67.89,0.0,0.0,-19.4,-63.04,0.2755637258570857,0.1867351185741434,0.050768042685181085,0.04938593040392305,0.07681467857350734,-851.2544364642428,1033.8289882706556,3.7078920210872455,1
51,-0.09864675166800438,-1.5301397027245922,-0.0136986301369863,73.53,51.69,149.39,167.94,-14.23,0.6400090831776987,177.78,57.14,1.3079564824449728,0.5539619633872437,0.009309335236597672,0.1998734406416416,0.6547855986818951,6.79287377178885,0.8957766945324023,-21.29,-7.72,-18.64,-6.76,-8.58,-7.52,-12.58,4.04,-11.01,0.12527200885063644,98.49,1.7,6.09,1.69,0.61,0.68,1.14,4.18,17.85,1.38,-2.14,-3.07,-1.39,-10.56,-11.76,25.95,0.0,0.0,6.98,-32.39,0.2844298320700427,0.04251481402594385,-0.2597996728485171,-0.21830279561041527,-0.13971577207375044,-7.6889573711888115,1654.0359954180665,-12.051864657534244,1
52,-0.1984034712802154,3.11325350332323,-0.2986111111111111,55.34,41.44,147.08,188.28,-24.36,0.6291675052940154,169.66,56.61,1.5358651563119081,0.8771259231728117,0.012083355696343164,-0.20604933343566054,0.9185883780743808,3.9822918220788948,0.8695997408842475,-40.54,-14.79,-24.77,-9.04,-17.15,-10.48,-38.94,7.56,-23.8,0.2051631940272852,103.28,1.49,3.85,1.04,0.38,0.44,0.59,2.75,13.55,0.74,-16.58,-13.36,-7.01,-18.46,-16.0,-46.95,0.0,0.0,-7.57,-37.77,0.2735223859207314,0.06650379452811885,0.1990277532960754,0.1725321065084524,0.10855159503504436,-8.325793776030514,1506.4445401945948,-3.974635651983761,1
54,-0.09184428933668597,-0.09747871481975533,-0.3698630136986301,12.1,10.61,766.31,781.6,-77.04,0.885627703737574,774.34,74.94,7.234903061802312,0.621210783487845,0.0035032448061332985,-8.18678371846141,6.031542266537193,3.519857538467181,0.8598555598448929,-124.92,-30.72,-100.74,-24.77,-35.71,-28.8,-205.88,25.73,-166.03,0.9924591418915222,166.78,0.84,2.87,0.61,0.15,0.17,0.19,1.68,2.9,0.24,-135.64,-33.83,-24.97,-31.87,-76.78,-56.83,0.0,0.0,-6.49,-76.84,1.0795884867217898,0.18390048534861486,-0.0018146293060283848,-0.0017958072914474094,-0.001590416687879762,-87.25565638147673,1227.3201570772062,0.6174544837643278,1
55,0.3560226848905733,-3.173059337762352,-0.30303030303030304,47.38,46.61,334.01,298.54,-38.48,0.7810828372236566,356.79,63.21,2.4315012770825555,0.6182892909277288,0.2193823531216166,-2.0427779912079758,2.2422545247100385,0.8665162143662218,0.8104760118890275,-126.09,-55.01,-54.48,-23.77,-67.01,-28.96,-187.03,6.01,-80.82,0.6205245522791326,118.77,0.73,126.08,0.67,0.29,0.36,0.5,2.4,6.85,0.97,-126.93,-125.74,-44.94,-28.95,-73.67,-56.87,0.0,0.0,-4.88,-45.13,0.1268388586071951,0.1232482510658145,0.10742214431640047,0.1005634054562848,0.07854835005466787,-1.3043706049046944,1257.3860932632285,-0.25310343922016737,1
56,-0.2613868562312939,-1.1188678954122058,-0.2608695652173913,54.0,47.0,188.69,206.99,-28.1,0.6762555024165501,208.89,47.3,1.7221278845258383,0.918872794172002,0.013690901286192944,-2.016688688073064,2.261211577506932,0.7617160364251412,0.8774160066883047,-39.66,-10.6,-15.61,-4.17,-11.75,-4.62,-32.66,10.55,-12.85,0.33194512739538296,79.66,1.03,14.28,1.21,0.32,0.36,0.49,9.19,5.55,0.83,17.77,15.2,6.26,-14.69,26.16,-15.11,0.0,0.0,1.84,-18.77,0.14323626540921458,0.2360589407640197,-0.17934484885184585,-0.1620069190553744,-0.10955807044074957,-3.3079981547287365,-2588.582304269349,-0.3276320256932605,1
57,-0.19902957532072585,-7.918762108290559,-0.4901960784313725,18.92,13.66,653.02,755.65,-60.22,0.8862642646848999,779.23,60.14,3.3403865345410138,0.3607577117930772,0.00031201500250394726,-18.6686589828752,13.047318559487012,0.954734285696708,0.7402469220940131,-327.93,-80.04,-150.88,-36.83,-89.72,-41.28,-334.65,26.84,-153.96,0.918802545740788,162.08,1.1,5.78,0.98,0.24,0.27,0.32,8.36,3.6,0.55,-224.85,-166.96,-70.89,-38.88,-78.53,-45.31,0.0,0.0,-35.74,-73.96,0.20145418976092425,0.13018235224332453,-0.6594345291641674,-0.5526225603903133,-0.4897696271326077,-1555.705361534678,1261.258647000335,0.8488128361738061,1
60,-0.243061190701498,-1.7106276448564857,-0.8725573491928632,71.09,56.42,320.12,240.02,-19.79,0.7861468788914889,367.61,49.75,1.6274045455032433,0.12321056473734385,0.004595305459711934,-1.6280717559940552,1.8173926192791403,1.4682607587131258,0.8151066650969688,-106.03,-18.67,-100.79,-17.75,-22.54,-21.42,-11.91,1.68,-11.32,0.1593251253125197,95.39,4.39,15.8,8.9,1.57,1.89,2.88,6.95,5.5,4.44,5.11,27.79,8.88,-17.67,21.46,-32.45,0.0,0.0,-31.07,-7.08,0.20930407681191615,0.1494423933660518,-0.2779100798215463,-0.2420086002474655,-0.19025430574944305,-42.76394969157322,1530.7161473072367,-0.2394039728379327,1
62,-0.32512429580581703,-0.01687685926174205,-0.8317757009345794,148.95,147.53,88.69,68.35,21.66,0.5011469771433575,100.46,28.42,0.6115570136657997,1.2868964625073642,0.041501628228663864,-3.2412497852916395,3.764266974337332,3.49289269470482,0.6629893824989194,-105.43,-44.33,-38.72,-16.28,-72.91,-26.77,-122.73,5.25,-45.07,0.6176102330675021,83.31,0.79,7.55,0.86,0.36,0.59,0.73,2.51,2.05,1.97,11.39,59669.43,4.42,-12.76,23.58,-83.24,0.0,0.0,-99.98,55.07,1.454998406254862,0.5000175450561121,-1.156075537036087,-1.0206353726859323,-0.5114883317871391,-4.209707120865484,1454.7454545454543,-1.1555257571732611,1
63,0.04677167384801443,-9.542532097676293,-0.4307692307692308,123.43,51.82,0.0,0.0,13.35,1.1920982316281197,0.0,7.77,0.6897231950181342,-0.8294990086659054,0.023143520438191338,4.927157827310551,-1.9496420137382109,4.475691703869574,0.8184856531009239,0.0,-51.25,0.0,-6.82,-57.72,-7.68,-245.05,17.6,-32.59,0.2153920265798892,111.05,0.67,0.55,0.0,0.21,0.24,0.68,1.26,3.72,1.5,-218.08,-438.94,-50.5,-17.68,0.0,-25.55,0.0,0.0,-40.73,-15.71,1.4398399051467925,0.2896791554246056,-0.04225590194561498,-0.02019626810754543,-0.0240759354964923,-3.261473967033917,1036.4942643625611,5.116295203702761,1
64,-0.0022271341982741093,-1.6069628407114014,0.07692307692307693,36.37,19.91,77.59,182.99,-23.37,0.5265296698929413,111.21,15.01,1.3694616638391448,7.8841961928331195,0.0032190160676493613,0.033325992529066616,0.38311956076960013,0.3287327338912785,0.19273392108162155,-19.49,-9.72,-6.38,-3.18,-12.29,-4.03,-170.07,4.94,-55.7,0.767251246562907,78.97,0.17,0.92,0.11,0.06,0.07,0.09,0.27,0.68,24.35,-154.58,-18182.81,-9.28,-9.28,-17.6,-71.96,0.0,0.0,-88.46,-80.8,0.5097774663342037,1.963605994647167,0.03681121114703107,0.025682131180151932,0.013522404052432614,-10.391047861002864,1313.2942220093714,-0.9455597657870272,1
65,0.08132027272387317,-0.3015601633852493,0.21428571428571427,20.55,9.1,206.85,280.48,-50.88,0.6903857496666704,222.98,16.51,2.4150535634008765,5.490217934908628,0.0019357172549869391,-0.7267419615762529,0.7104292135563409,0.11012512202359773,0.19362432541489874,-47.26,-18.88,-1.12,-0.45,-24.1,-0.57,-370.33,7.11,-8.78,0.4039345235576066,68.39,0.77,0.77,0.13,0.05,0.07,0.06,2.45,0.53,96.97,-139.41,-14451.49,-7.86,-17.53,-46.07,-22.56,0.0,0.0,-12.12,-18.77,0.19554905755863547,2.5963919438542478,0.034061059157981376,0.03159602187611476,0.021813443249426,-2.559204813837177,-1046.8796618597712,-0.0491996185588193,1
67,-0.11971909690942592,-0.5441237233271666,-0.08571428571428573,139.61,85.61,74.94,117.93,13.34,0.5506794379383632,122.56,46.24,0.7989037321982532,0.8104669134324604,0.0015870538468588955,-0.18332762363304975,0.7694810973546126,9.638315751937167,0.9104652792201892,-12.93,-5.89,-10.3,-4.69,-6.34,-5.05,-11.47,4.32,-9.14,0.2407753038415857,85.06,1.84,3.05,1.13,0.51,0.55,0.93,2.86,26.33,1.11,12.51,16.21,6.93,-13.76,-15.86,-3.05,0.0,0.0,-24.74,-5.25,0.3756498278555687,0.0458198232144704,-0.047881704955310106,-0.029279452346073258,-0.016123592361078708,-31.92189225488733,1974.115728919925,-1.6941374002150962,1
68,-0.030263168910920905,-0.9234037998638188,-0.125,103.84,63.18,63.59,114.84,1.35,0.4471318786817248,80.87,35.49,0.9791857391779,1.4481180138008083,0.003674668437702925,-0.3245098065472376,0.9077978578749848,6.620206802664293,0.7154613622868642,-23.77,-12.02,-16.07,-8.13,-14.81,-10.02,-28.92,4.15,-19.56,0.27257353432332404,92.3,1.65,2.59,0.82,0.42,0.51,0.71,2.72,18.67,1.09,1.16,1.3,0.44,19.43,46.95,-17.75,0.0,0.0,-4.54,-7.25,0.3953850644284858,0.06470695511902669,-0.05051757760430309,-0.03972298037072945,-0.01776141084000154,-20.318461621485493,1374.648099873187,-1.5792785035433508,1
70,-0.42464200943366776,-4.827492828456684,-0.14285714285714285,236.15,167.53,45.96,66.67,35.71,0.429233590258976,75.2,20.37,0.5158516363407627,1.2534979956720358,0.0006796391478487518,-0.3466045310982967,1.1738947849232984,14.680473041621466,0.9773302732629536,-61.11,-31.11,-24.3,-12.37,-38.09,-15.15,-81.76,7.95,-32.51,0.3673208821682606,95.77,0.87,2.42,0.75,0.38,0.47,0.94,4.06,55.54,1.02,-32.85,-50.0,-14.96,-28.25,-11.87,-39.21,0.0,0.0,-33.7,-23.49,0.22390580095212065,0.015924985205129034,-0.11055764689175293,-0.06756703951375828,-0.02900204295366055,-217.77947386943515,1565.3162211556094,-5.4379513231167484,1
71,0.048554031948272035,-1.1826585043639541,-0.03125,73.73,28.16,74.47,132.51,-10.44,0.4664312550365232,87.42,19.7,1.1732293156085247,1.3097476987901178,0.003314995906333743,-0.4435666033507679,1.5880354437406978,3.1352221007584804,0.9813261954236704,-38.79,-21.43,-32.22,-17.8,-27.76,-23.06,-53.56,3.2,-44.5,0.3777387772641795,106.72,1.44,2.22,0.72,0.4,0.52,0.74,4.24,23.43,0.77,6.95,4.36,2.83,-3.51,-9.8,-13.67,0.0,0.0,85.96,-54.37,0.2122428739026352,0.06343239731714588,-0.2847887665516856,-0.2426036544593169,-0.11315792702590625,-54.68129433867034,1421.5449100341398,-3.898724408010789,1
72,0.8008673818292824,7.062803779754483,0.18987341772151897,76.38,69.61,140.42,146.85,-13.05,0.6064618177679625,154.1,51.01,1.2916891729343785,1.3167215413973423,0.052623925725591485,-0.4593044247929622,0.38421882736040536,1.189559962674227,0.5291560628111558,-71.56,-34.23,-29.48,-14.1,-91.5,-37.69,-103.55,11.73,-42.66,0.29223919021527944,113.43,1.22,6.44,0.69,0.33,0.88,0.49,8.9,9.27,1.73,-60.27,-184.37,-18.01,23.74,-16.52,110.34,0.0,0.0,-60.54,164.6,0.15871131878377173,0.11762220658696335,-0.2543627714353713,-0.23177245380751466,-0.14056114364464645,-2.422590922781522,1062.3187194512288,0.08219735129280048,1
73,-0.6384083329705718,0.9069075591897784,-0.5638297872340425,66.16,66.16,55.59,118.95,-12.08,0.3578251262065639,55.72,19.24,1.1878932547594985,1.5131009145310192,0.03242199431455965,-1.5704090646137343,1.124765679427873,0.7898813958814712,0.2492356038583535,-111.11,-54.23,-12.55,-6.12,-152.78,-17.26,-168.12,5.12,-18.99,0.3092424548631965,88.06,0.98,13.9,0.66,0.32,0.91,0.5,8.46,7.03,5.07,-132.07,-6887.96,-56.05,-38.72,0.0,-12.98,0.0,0.0,-94.9,-65.71,0.10376812297977292,0.14917768605786508,-0.0663880374600273,-0.06623178569849504,-0.023699397076450083,-2.4855906604620785,1225.2852446929435,0.3019338910998197,1
74,-0.03137808369999899,-0.9500056232589524,-0.7804878048780488,138.74,134.65,46.93,81.85,12.37,0.3195114821847802,46.95,26.4,0.8182461126089291,1.4245309445431038,0.003937585659363618,-0.1875659873236456,1.0931248311824873,4.5444034998864815,0.4493063180612486,-9.37,-6.21,1.97,1.31,-17.21,3.62,-12.49,2.09,2.63,0.06508701081275495,90.87,1.48,73.19,0.75,0.5,1.38,0.76,17.79,16.23,83.41,-5.41,-653.77,-2.58,8.48,14.95,22.1,0.0,0.0,-47.33,103.5,0.07102298338205308,0.017199820935416766,-0.16802628327020314,-0.16792832978530964,-0.05365502955051885,3.1857538860348726,736.1527698832582,-5.785339882388907,1
75,-0.7926195104261199,-0.2686087907485398,0.1,764.73,759.29,4.26,71.94,27.11,0.04347991727851532,4.55,0.27,0.7173590341920473,0.9597285891840958,0.008476053113064586,-0.9812455840033404,0.5119790616831709,12.195741704872171,0.3252064615355766,-12.12,-10.65,-2.1,-1.84,-26.7,-4.61,-11.09,-4.03,-1.92,0.09022590822967473,93.51,2.93,899.47,1.09,0.96,2.41,1.43,136.44,380.22,40.99,-8.5,-1452.11,-8.47,-7.17,10.26,248.91,0.0,0.0,-80.35,-16.01,0.04242807985357856,0.003720461805610164,-1.8784376003287149,-1.7620373112963774,-0.07661323653682403,-2.254265842742345,1844.6935802726043,0.3381830568163994,1
76,-0.0907091079667909,0.9971622180510928,0.0,603.74,603.74,4.67,76.83,22.39,0.04770801016251915,5.01,0.33,0.7656364642260007,2.3757629890433907,0.08266793958253353,-1.451959519759757,0.6205486860173013,19.09817509247842,0.275608653539039,-23.75,-22.67,3.8,3.63,-48.46,7.76,-62.4,-7.48,9.99,0.27629892056121536,62.38,1.25,299.78,0.38,0.36,0.78,0.51,34.52,117.53,48.78,-50.92,-3003.0,-20.41,-17.13,-17.5,-66.67,0.0,0.0,-29.49,-28.69,0.12562944010672886,0.010545919743340142,1.6677612093111696,1.5541062703166848,0.07414331773790314,0.4846063874387555,806.9721141629665,0.4539728707640559,1
77,0.23524761651639986,-0.8417408979113303,0.0,867.63,812.26,4.88,62.81,35.64,0.04919358817775425,5.17,0.0,0.6262738124024633,5.337674150452339,0.09397215908717736,-1.2781311541145566,0.7250037906605431,2.099081122483126,0.413091635138648,-6.99,-6.65,-8.92,-8.49,-12.47,-15.91,-34.27,-16.07,-43.73,0.439175590095063,99.81,0.59,13.86,0.2,0.19,0.36,0.29,16.78,14.78,22.59,-15.14,-338.38,-2.7,19.79,19.61,-46.76,0.0,0.0,78.03,79.78,0.25804357901671593,0.1231608393060104,-2.475764502306222,-2.336445638561396,-0.11493814454309935,-0.8289630856744137,1031.668691457778,0.3561378007170697,1
78,0.6556981998135265,-4.534776044287871,1.0909090909090908,868.09,628.66,6.56,51.29,46.55,0.07604196116827902,8.23,2.02,0.5045070870659529,4.300457650413391,0.050316226002304634,-1.1853863120032058,0.6965363118441503,6.554035250463822,0.7000184511409885,3.88,3.64,-12.94,-12.13,4.99,-16.63,16.37,-12.9,-54.58,0.5780429223867072,96.77,0.59,2.54,0.24,0.22,0.3,0.42,15.07,15.66,2.35,41.42,51.21,8.9,7.11,4.09,29.19,0.0,0.0,1742.72,39.89,0.21330570873073773,0.03363156781251493,-0.8725109463170535,-0.6953312483214499,-0.05287435178395067,-2.3303867458958605,1064.853284980579,0.32982311588716523,1
79,-0.2932863499295582,-2.17674697626634,-0.2898550724637681,98.69,94.0,62.14,105.56,-0.49,0.4007946330799243,66.89,28.23,1.0077819590597703,0.8334547673774007,0.018359476998831156,-1.5775633786443124,2.129945948886244,3.8896293513663793,0.540831621398822,-83.45,-47.44,-6.6,-3.75,-76.17,-6.03,-74.0,4.18,-5.85,0.3667691768421239,69.18,1.85,12.07,1.13,0.64,1.03,1.07,3.64,10.06,5.39,-45.28,-274.38,-32.55,-19.54,-11.32,-17.94,0.0,0.0,-19.82,-30.37,0.3010217875435301,0.11187285638426436,-0.34978357673908056,-0.3249820121023468,-0.1302510462981356,-2.2925465121314037,-5087.384393642151,0.1531128834574111,1
80,0.2597892097738459,-1.1322948210738824,0.32653061224489793,116.19,94.92,53.09,117.79,4.79,0.4428028158670931,79.47,30.14,0.9320090968706336,0.9112058049542774,0.045965077280176535,-1.7586625536705278,2.175870207163272,1.8480059284537969,0.5454742619410817,-27.11,-15.64,-14.9,-8.6,-28.27,-15.54,-24.0,2.99,-13.19,0.4962680095457094,63.57,2.08,15.64,1.13,0.65,1.18,1.01,4.07,10.48,6.07,6.18,38.76,3.78,14.03,6.03,-3.01,0.0,0.0,-6.34,6.64,0.20518311026045,0.1746707029507742,0.04903537482735268,0.03275611420174242,0.014504499605395625,-1.7549670799422117,1785.8899493221516,0.1702958924498083,1
81,0.18187158864280467,-11.309046018475074,0.015384615384615384,70.57,49.01,231.14,171.71,-20.32,0.7013345654778973,234.82,56.12,1.6560834462103189,0.4383631000421395,0.0809578618549392,-7.220951837973023,6.4417271890340375,1.6754709780698964,0.7606341568505288,-159.51,-71.26,-31.16,-13.92,-108.68,-21.23,-122.37,4.14,-23.9,0.6169182135689338,62.21,1.91,5.85,1.3,0.58,0.89,0.98,6.17,9.87,4.11,-76.58,-260.16,-52.18,-25.38,-60.0,-16.86,0.0,0.0,53.58,5.77,0.11589700809222132,0.1111894652160891,-0.1781909255797657,-0.17539308501204934,-0.12300923306475353,-2.0116522296093198,1481.7119905928355,0.6985800494862671,1
82,-0.5563889389521545,-1.3829909559295048,-0.37142857142857133,88.2,87.91,22.91,105.32,-2.15,0.2033392755060359,25.52,16.75,1.0263391770001284,15.115563186729041,0.0031471475721315486,0.21582071296653985,0.3580861444906584,20.104480427066605,0.23942012663197595,-1.61,-1.14,-4.97,-3.52,-1.85,-5.73,-24.46,29.77,-75.52,0.6286915674114973,112.65,0.1,2.81,0.07,0.05,0.08,0.09,0.47,2.29,0.59,48.63,32.96,2.56,-20.8,-0.95,-80.34,0.0,0.0,-23.74,-83.04,1.7956286206100902,0.07928209692153762,0.2324661732213273,0.208616044360042,0.04241983531910597,-12.64780333923213,1174.3262979925864,-1.2982113951633092,1
83,-0.1300722011748941,-11.041759395339072,-0.3636363636363637,138.82,138.64,28.28,92.35,8.34,0.2401716606846482,31.61,17.27,0.8937571842768898,11.491027952812018,0.0051692763765589225,-0.1282577239480701,0.5096702249321371,2.8162559446606137,0.39709569941250383,-35.94,-28.07,-4.73,-3.69,-78.96,-10.39,-500.42,-49.77,-65.84,0.6642590941384061,99.42,0.26,120.55,0.07,0.06,0.16,0.07,0.89,2.72,0.65,-528.46,-355.81,-34.94,-26.35,-29.75,-7.6,0.0,0.0,-6.99,36.5,1.7993262332594158,0.6426554869247532,0.1356131398854821,0.12132879053510864,0.029139737111676868,-8.422371880035051,1162.8206253963608,-0.5836839268719863,1
84,0.06002702346913843,0.17700386168195362,0.0,16.56,16.56,69.11,171.82,-31.47,0.4543235151420528,83.26,28.35,1.5052468429666743,4.860253827944415,0.00045977903161852746,-1.8035938484931515,1.2664733486809798,3.5078356628547227,0.24083956446481095,-85.22,-58.2,-15.03,-10.27,-149.25,-26.33,-721.69,23.54,-127.32,1.4928533231452232,78.03,0.38,332.48,0.12,0.08,0.21,0.1,1.32,1.47,0.64,-653.73,-412.61,-73.4,-43.96,-59.76,-4.85,0.0,0.0,1.5,-88.27,2.4043863066687026,0.8783737028083404,-0.04133785077608185,-0.034314862477468185,-0.01559004894237948,-310.9012476960159,1057.577511388272,0.3626738817118408,1
85,-0.24234943073813955,-0.8245300770807812,-0.907514450867052,45.03,23.04,1206.22,1034.4,-42.03,0.9366102958676572,1477.54,49.61,2.7857253574355068,0.4846093406701205,0.012444543317529186,-27.611911331060835,0.0,0.6604395757439094,0.7688805794959055,-231.13,-36.31,-188.49,-29.61,-42.33,-34.52,-357.82,0.0,-291.81,1.6047413896008391,157.71,0.48,0.68,0.65,0.1,0.12,0.16,0.83,0.82,0.4,-356.29,-198.0,-46.6,-36.62,-81.44,-79.13,0.0,0.0,-44.35,-41.09,0.7622345116584051,0.7318164823604979,0.0,0.0,0.0,-30.672701681679662,1000.0001620051704,0.7007488847957236,1
87,0.8301210933890749,-0.8326574817904341,1.2857142857142858,267.26,267.26,41.67,30.96,48.97,0.2973826680107108,42.32,17.05,0.3076134034822948,0.3977871048136008,0.04736377373697402,-5.793903558308477,5.739728851358794,3.7931387385289947,0.7869858128302055,-83.16,-64.11,10.81,8.34,-92.43,12.02,-36.44,-0.16,4.74,0.09256563831196493,86.01,2.69,0.0,2.28,1.76,2.54,5.09,7.66,44.68,353.17,-28.97,-15783.59,-51.17,-0.76,-16.87,278.94,121.05,0.0,-52.05,47.3,0.16056566722055635,0.049218437792289085,-0.0077619093157281095,-0.007641299406256645,-0.002272390004501261,1.7669031080402318,971.6017986762552,0.1399635518149916,1
88,-0.7182582422621173,-1.1810866588613498,0.40625,378.69,378.69,12.06,67.13,29.79,0.11338126790528615,12.79,2.53,0.6664641244152321,2.346550545764948,0.05306020651859402,-6.285830792880371,6.155279887472454,2.882882400070742,0.945480673382061,-7.28,-5.68,-19.84,-15.49,-6.61,-18.01,-17.7,-0.51,-48.24,0.4860470740613646,99.63,0.52,0.0,0.41,0.32,0.37,0.85,1.61,5.48,5.21,33.19,89.2,12.54,-26.1,-6.75,-84.19,0.0,0.0,3104.15,-61.77,0.2794767493663547,0.09730038232981317,-0.13303446477305705,-0.12541400976136766,-0.014219599439829797,-3.4349984739037542,1124.6770315367426,0.19802575734479225,1
89,-0.13800466286946814,7.923172672702631,-0.4395604395604396,27.95,27.91,1153.7,1010.83,-62.34,0.9249990597638188,1233.32,83.39,5.627675625035269,0.04339587035603069,0.07242608715623336,-15.559659268696976,14.138868251311667,12.654562966980558,0.9841515594531648,-202.49,-81.79,-69.17,-27.94,-105.4,-36.01,-79.31,2.38,-27.1,0.3156059373729158,95.53,3.19,300.4,2.55,1.03,1.33,1.53,5.32,11.37,2.28,-67.47,-157.32,-116.62,-57.48,-94.14,-59.86,0.0,0.0,-4.3,-71.67,0.314110545364062,0.02598211139514708,-0.3390222306581285,-0.3171364309606077,-0.2933509004554153,-6.465712261608756,1074.1414317086064,0.6890336261612897,1
90,0.21144670210865316,-1.0493823741635198,0.27450980392156865,64.44,64.44,386.02,246.86,-27.69,0.7982347257204953,395.63,71.89,2.2522210480695355,1.0108522120834025,0.13690003034978726,-3.61834285354538,4.48990776792225,10.44193462791805,0.9900042880630175,-22.11,-3.3,-99.54,-14.83,-3.74,-16.85,-14.14,23.78,-63.63,0.7220512534172882,91.43,0.59,1705.33,1.56,0.23,0.26,0.38,1.57,4.95,0.39,20.55,8.42,4.1,40.38,277.65,-83.79,0.0,0.0,-7.7,191.32,2.617020045943243,0.27413246252295725,-0.2313238780855801,-0.22570573939187885,-0.180166158977018,-0.9277242618798248,1109.1568619376862,-2.7917574372343843,1
91,-0.058631518763155276,-1.4321674621585634,-0.31,36.07,34.79,1844.79,1609.3,-51.85,0.9560377919793822,2174.68,83.92,3.7435338258544655,0.09424678569790572,0.0073078563105136015,-25.811865118559265,24.165012400239352,0.9064697073622242,0.7864414550810596,-177.9,-32.17,-46.55,-8.42,-41.04,-10.74,-83.01,16.0,-21.72,0.2280337762889908,98.92,1.45,27.53,2.14,0.39,0.49,0.54,8.85,6.74,0.91,-16.79,-16.7,-7.83,-28.92,-88.77,-60.15,0.0,0.0,-16.4,-24.15,0.10567851543323643,0.11786105154480192,0.11878512542537645,0.1007659811820396,0.09633608615591313,-13.862923096523065,1600.7449302488628,0.14152083791878822,1
92,-0.08844812276750262,-1.6518491348780735,-0.3188405797101449,68.2,67.9,261.74,220.07,-20.88,0.7491034469676929,298.57,50.92,1.608351407417636,0.4068344209500291,0.04434461166668372,-3.700176885832085,3.428914549158299,0.459049780805258,0.8404316177379673,-88.37,-13.72,-1.55,-0.24,-16.99,-0.3,-20.68,9.44,-0.36,0.15087294226989978,85.27,1.79,113.87,4.27,0.66,0.82,1.06,14.17,5.48,1.58,7.11,11.6,4.39,16.34,563.94,53.81,0.0,0.0,-6.12,78.12,0.1326050901792176,0.3387520545920466,-0.019373136017966152,-0.016983523430116387,-0.012722415943156762,-0.050296065881330204,-88.09224375054643,-0.5799762471633203,1
93,-0.06683003831712335,-4.4764347721478215,-0.7553191489361702,52.6,52.34,391.93,316.23,-35.56,0.8085723998883433,422.39,63.34,2.4239813405468498,0.6536601299848877,0.000422031318985936,-7.396752304940807,5.708965232281218,1.2791390511409002,0.8348542683195478,-144.59,-32.29,-61.28,-13.68,-38.06,-16.13,-118.9,16.91,-50.39,0.40167743305705655,110.22,0.64,139.75,1.22,0.27,0.32,0.47,3.12,1.81,0.68,-60.25,-41.29,-17.64,-13.55,-34.04,-58.95,0.0,0.0,-2.35,-23.82,0.5117883753113048,0.36300386406836216,-0.214976910547456,-0.19947468259942375,-0.16128972282638165,-349.65120403210744,1187.5578140503594,0.5709954627982027,1
94,-0.3490637473727614,-1.481324211158478,-0.17391304347826084,226.0,223.53,45.97,144.64,23.3,0.5976150732608191,148.52,46.16,0.7140750396783642,1.6488465649037534,0.02258675014809241,-2.6693498279262924,3.3096525335994444,4.55527684738246,0.8977879850785203,-5.84,-1.7,13.91,4.04,-1.93,4.6,-7.42,10.95,17.66,0.1483259354126196,67.51,0.57,72.25,0.79,0.23,0.26,0.38,1.38,2.54,0.51,39.51,20.61,9.64,-11.93,85.13,-26.61,0.0,0.0,-3.59,-6.72,1.1018231791415385,0.35828465367903084,0.1461183813760847,0.045223015001630965,0.0270259554232748,1.9077931747345576,1000.0020758839372,-4.7302454329247245,1
